Week,TOW,Sys,Sat,Obs,Value,LoL,Strg
1989,328023.000000,G,2,L1C,133218336.788000,0,5
1989,328023.000000,G,2,D1C,2686.370000,0,5
1989,328023.000000,G,2,S1C,32.000000,0,5
1989,328023.000000,G,12,C1C,24626655.077000,0,7
1989,328023.000000,G,12,L1C,129413622.921000,0,7
1989,328023.000000,G,12,D1C,2865.401000,0,7
1989,328023.000000,G,12,S1C,46.000000,0,7
1989,328023.000000,G,14,C1C,23194263.334000,0,4
1989,328023.000000,G,14,L1C,0.000000,0,4
1989,328023.000000,G,14,D1C,0.000000,0,4
1989,328023.000000,G,14,S1C,24.000000,0,4
1989,328023.000000,G,16,C1C,24939920.917000,0,3
1989,328023.000000,G,16,L1C,0.000000,0,3
1989,328023.000000,G,16,D1C,0.000000,0,3
1989,328023.000000,G,16,S1C,21.000000,0,3
1989,328023.000000,G,21,C1C,22677516.822000,0,8
1989,328023.000000,G,21,L1C,119170969.248000,0,8
1989,328023.000000,G,21,D1C,-2745.920000,0,8
1989,328023.000000,G,21,S1C,49.000000,0,8
1989,328023.000000,G,25,C1C,21678439.202000,0,8
1989,328023.000000,G,25,L1C,113920892.915000,0,8
1989,328023.000000,G,25,D1C,1865.158000,0,8
1989,328023.000000,G,25,S1C,49.000000,0,8
1989,328023.000000,G,26,C1C,22678284.825000,0,5
1989,328023.000000,G,26,L1C,119175925.078000,0,5
1989,328023.000000,G,26,D1C,-2474.095000,0,5
1989,328023.000000,G,26,S1C,30.000000,0,5
1989,328023.000000,G,29,C1C,20374379.767000,0,8
1989,328023.000000,G,29,L1C,107068791.283000,0,8
1989,328023.000000,G,29,D1C,1329.791000,0,8
1989,328023.000000,G,29,S1C,48.000000,0,8
1989,328023.000000,G,31,C1C,20677601.066000,0,6
1989,328023.000000,G,31,L1C,108661405.014000,0,6
1989,328023.000000,G,31,D1C,-670.181000,0,6
1989,328023.000000,G,31,S1C,37.000000,0,6
1989,328023.000000,G,32,C1C,24551072.049000,0,5
1989,328023.000000,G,32,L1C,129016543.422000,0,5
1989,328023.000000,G,32,D1C,3133.623000,0,5
1989,328023.000000,G,32,S1C,34.000000,0,5
1989,328028.000000,G,2,C1C,25353178.247000,0,5
1989,328028.000000,G,2,L1C,133231797.932000,0,5
1989,328028.000000,G,2,D1C,2687.992000,0,5
1989,328028.000000,G,2,S1C,32.000000,0,5
1989,328028.000000,G,12,C1C,24629388.015000,0,7
1989,328028.000000,G,12,L1C,129427977.610000,0,7
1989,328028.000000,G,12,D1C,2865.442000,0,7
1989,328028.000000,G,12,S1C,45.000000,0,7
1989,328028.000000,G,14,C1C,23196510.235000,0,4
1989,328028.000000,G,14,L1C,0.000000,0,4
1989,328028.000000,G,14,D1C,2367.948000,0,4
1989,328028.000000,G,14,S1C,24.000000,0,4
1989,328028.000000,G,21,C1C,22674909.394000,0,8
1989,328028.000000,G,21,L1C,119157267.124000,0,8
1989,328028.000000,G,21,D1C,-2745.150000,0,8
1989,328028.000000,G,21,S1C,48.000000,0,8
1989,328028.000000,G,25,C1C,21680217.974000,0,8
1989,328028.000000,G,25,L1C,113930247.422000,0,8
1989,328028.000000,G,25,D1C,1865.959000,0,8
1989,328028.000000,G,25,S1C,49.000000,0,8
1989,328028.000000,G,26,C1C,22675916.888000,0,5
1989,328028.000000,G,26,L1C,119163581.480000,0,5
1989,328028.000000,G,26,D1C,-2473.602000,0,5
1989,328028.000000,G,26,S1C,30.000000,0,5
1989,328028.000000,G,29,C1C,20375653.522000,0,8
1989,328028.000000,G,29,L1C,107075471.914000,0,8
1989,328028.000000,G,29,D1C,1331.649000,0,8
1989,328028.000000,G,29,S1C,49.000000,0,8
1989,328028.000000,G,31,C1C,20676956.384000,0,6
1989,328028.000000,G,31,L1C,108658083.183000,0,6
1989,328028.000000,G,31,D1C,-668.569000,0,6
1989,328028.000000,G,31,S1C,36.000000,0,6
1989,328028.000000,G,32,C1C,24554053.532000,0,5
1989,328028.000000,G,32,L1C,129032240.218000,0,5
1989,328028.000000,G,32,D1C,3134.239000,0,5
1989,328028.000000,G,32,S1C,34.000000,0,5
1989,328033.000000,G,2,C1C,25355734.289000,0,5
1989,328033.000000,G,2,L1C,133245229.024000,0,5
1989,328033.000000,G,2,D1C,2687.844000,0,5
1989,328033.000000,G,2,S1C,32.000000,0,5
1989,328033.000000,G,12,C1C,24632115.510000,0,7
1989,328033.000000,G,12,L1C,129442296.691000,0,7
1989,328033.000000,G,12,D1C,2865.592000,0,7
1989,328033.000000,G,12,S1C,45.000000,0,7
1989,328033.000000,G,14,C1C,23198754.056000,0,3
1989,328033.000000,G,14,L1C,0.000000,0,3
1989,328033.000000,G,14,D1C,0.000000,0,3
1989,328033.000000,G,14,S1C,20.000000,0,3
1989,328033.000000,G,21,C1C,22672295.200000,0,8
1989,328033.000000,G,21,L1C,119143535.441000,0,8
1989,328033.000000,G,21,D1C,-2743.892000,0,8
1989,328033.000000,G,21,S1C,48.000000,0,8
1989,328033.000000,G,25,C1C,21681993.713000,0,8
1989,328033.000000,G,25,L1C,113939570.997000,0,8
1989,328033.000000,G,25,D1C,1866.611000,0,8
1989,328033.000000,G,25,S1C,49.000000,0,8
1989,328033.000000,G,26,C1C,22673586.601000,0,4
1989,328033.000000,G,26,L1C,119151203.749000,0,4
1989,328033.000000,G,26,D1C,-2472.272000,0,4
1989,328033.000000,G,26,S1C,29.000000,0,4
1989,328033.000000,G,29,C1C,20376919.483000,0,8
1989,328033.000000,G,29,L1C,107082126.582000,0,8
1989,328033.000000,G,29,D1C,1333.821000,0,8
1989,328033.000000,G,29,S1C,49.000000,0,8
1989,328033.000000,G,31,C1C,20676331.719000,0,6
1989,328033.000000,G,31,L1C,108654738.550000,0,6
1989,328033.000000,G,31,D1C,-665.895000,0,6
1989,328033.000000,G,31,S1C,36.000000,0,6
1989,328033.000000,G,32,C1C,24557039.297000,0,5
1989,328033.000000,G,32,L1C,129047900.522000,0,5
1989,328033.000000,G,32,D1C,3134.655000,0,5
1989,328033.000000,G,32,S1C,33.000000,0,5
1989,328038.000000,G,2,C1C,25358292.389000,0,5
1989,328038.000000,G,2,L1C,133258675.929000,0,5
1989,328038.000000,G,2,D1C,2690.086000,0,5
1989,328038.000000,G,2,S1C,32.000000,0,5
1989,328038.000000,G,12,C1C,24634840.614000,0,7
1989,328038.000000,G,12,L1C,129456626.211000,0,7
1989,328038.000000,G,12,D1C,2866.212000,0,7
1989,328038.000000,G,12,S1C,45.000000,0,7
1989,328038.000000,G,14,C1C,23201027.710000,0,3
1989,328038.000000,G,14,L1C,0.000000,0,3
1989,328038.000000,G,14,D1C,0.000000,0,3
1989,328038.000000,G,14,S1C,23.000000,0,3
1989,328038.000000,G,21,C1C,22669686.051000,0,8
1989,328038.000000,G,21,L1C,119129820.267000,0,8
1989,328038.000000,G,21,D1C,-2741.937000,0,8
1989,328038.000000,G,21,S1C,48.000000,0,8
1989,328038.000000,G,25,C1C,21683770.243000,0,8
1989,328038.000000,G,25,L1C,113948909.723000,0,8
1989,328038.000000,G,25,D1C,1868.535000,0,8
1989,328038.000000,G,25,S1C,49.000000,0,8
1989,328038.000000,G,26,C1C,22671206.067000,0,4
1989,328038.000000,G,26,L1C,119138837.952000,0,4
1989,328038.000000,G,26,D1C,-2471.539000,0,4
1989,328038.000000,G,26,S1C,28.000000,0,4
1989,328038.000000,G,29,C1C,20378191.716000,0,8
1989,328038.000000,G,29,L1C,107088801.213000,0,8
1989,328038.000000,G,29,D1C,1336.196000,0,8
1989,328038.000000,G,29,S1C,49.000000,0,8
1989,328038.000000,G,31,C1C,20675684.416000,0,5
1989,328038.000000,G,31,L1C,108651416.945000,0,5
1989,328038.000000,G,31,D1C,-662.473000,0,5
1989,328038.000000,G,31,S1C,35.000000,0,5
1989,328038.000000,G,32,C1C,24560011.791000,0,5
1989,328038.000000,G,32,L1C,129063570.079000,0,5
1989,328038.000000,G,32,D1C,3133.469000,0,5
1989,328038.000000,G,32,S1C,33.000000,0,5
1989,328043.000000,G,2,C1C,25360859.703000,0,5
1989,328043.000000,G,2,L1C,133272115.258000,0,5
1989,328043.000000,G,2,D1C,2692.652000,0,5
1989,328043.000000,G,2,S1C,32.000000,0,5
1989,328043.000000,G,12,C1C,24637565.162000,0,7
1989,328043.000000,G,12,L1C,129470942.808000,0,7
1989,328043.000000,G,12,D1C,2866.674000,0,7
1989,328043.000000,G,12,S1C,45.000000,0,7
1989,328043.000000,G,14,C1C,23203285.532000,0,4
1989,328043.000000,G,14,L1C,0.000000,0,4
1989,328043.000000,G,14,D1C,2370.042000,0,4
1989,328043.000000,G,14,S1C,24.000000,0,4
1989,328043.000000,G,21,C1C,22667076.928000,0,8
1989,328043.000000,G,21,L1C,119116098.235000,0,8
1989,328043.000000,G,21,D1C,-2740.008000,0,8
1989,328043.000000,G,21,S1C,48.000000,0,8
1989,328043.000000,G,25,C1C,21685543.491000,0,8
1989,328043.000000,G,25,L1C,113958240.202000,0,8
1989,328043.000000,G,25,D1C,1869.962000,0,8
1989,328043.000000,G,25,S1C,49.000000,0,8
1989,328043.000000,G,26,C1C,22668848.277000,0,4
1989,328043.000000,G,26,L1C,119126460.680000,0,4
1989,328043.000000,G,26,D1C,-2471.662000,0,4
1989,328043.000000,G,26,S1C,28.000000,0,4
1989,328043.000000,G,29,C1C,20379460.819000,0,8
1989,328043.000000,G,29,L1C,107095472.395000,0,8
1989,328043.000000,G,29,D1C,1338.567000,0,8
1989,328043.000000,G,29,S1C,49.000000,0,8
1989,328043.000000,G,31,C1C,20675065.448000,0,5
1989,328043.000000,G,31,L1C,108648095.250000,0,5
1989,328043.000000,G,31,D1C,-659.435000,0,5
1989,328043.000000,G,31,S1C,35.000000,0,5
1989,328043.000000,G,32,C1C,24562994.594000,0,5
1989,328043.000000,G,32,L1C,129079225.815000,0,5
1989,328043.000000,G,32,D1C,3134.260000,0,5
1989,328043.000000,G,32,S1C,33.000000,0,5
1989,328048.000000,G,2,C1C,25363414.077000,0,5
1989,328048.000000,G,2,L1C,133285551.583000,0,5
1989,328048.000000,G,2,D1C,2691.970000,0,5
1989,328048.000000,G,2,S1C,33.000000,0,5
1989,328048.000000,G,12,C1C,24640285.262000,0,7
1989,328048.000000,G,12,L1C,129485251.026000,0,7
1989,328048.000000,G,12,D1C,2866.495000,0,7
1989,328048.000000,G,12,S1C,45.000000,0,7
1989,328048.000000,G,14,C1C,23205593.244000,0,4
1989,328048.000000,G,14,L1C,121945603.601000,0,4
1989,328048.000000,G,14,D1C,2374.790000,0,4
1989,328048.000000,G,14,S1C,27.000000,0,4
1989,328048.000000,G,16,C1C,24925931.769000,0,3
1989,328048.000000,G,16,L1C,0.000000,0,3
1989,328048.000000,G,16,D1C,0.000000,0,3
1989,328048.000000,G,16,S1C,22.000000,0,3
1989,328048.000000,G,21,C1C,22664465.656000,0,8
1989,328048.000000,G,21,L1C,119102373.911000,0,8
1989,328048.000000,G,21,D1C,-2738.781000,0,8
1989,328048.000000,G,21,S1C,48.000000,0,8
1989,328048.000000,G,25,C1C,21687319.647000,0,8
1989,328048.000000,G,25,L1C,113967566.968000,0,8
1989,328048.000000,G,25,D1C,1870.953000,0,8
1989,328048.000000,G,25,S1C,49.000000,0,8
1989,328048.000000,G,26,C1C,22666514.089000,0,4
1989,328048.000000,G,26,L1C,119114076.447000,0,4
1989,328048.000000,G,26,D1C,-2471.523000,0,4
1989,328048.000000,G,26,S1C,28.000000,0,4
1989,328048.000000,G,29,C1C,20380730.708000,0,8
1989,328048.000000,G,29,L1C,107102144.708000,0,8
1989,328048.000000,G,29,D1C,1340.677000,0,8
1989,328048.000000,G,29,S1C,49.000000,0,8
1989,328048.000000,G,31,C1C,20674431.482000,0,5
1989,328048.000000,G,31,L1C,108644777.737000,0,5
1989,328048.000000,G,31,D1C,-657.756000,0,5
1989,328048.000000,G,31,S1C,35.000000,0,5
1989,328048.000000,G,32,C1C,24565982.234000,0,5
1989,328048.000000,G,32,L1C,129094871.976000,0,5
1989,328048.000000,G,32,D1C,3134.707000,0,5
1989,328048.000000,G,32,S1C,33.000000,0,5
1989,328053.000000,G,2,C1C,25365973.609000,0,5
1989,328053.000000,G,2,L1C,133299013.014000,0,5
1989,328053.000000,G,2,D1C,2694.639000,0,5
1989,328053.000000,G,2,S1C,33.000000,0,5
1989,328053.000000,G,12,C1C,24643012.130000,0,7
1989,328053.000000,G,12,L1C,129499578.816000,0,7
1989,328053.000000,G,12,D1C,2866.567000,0,7
1989,328053.000000,G,12,S1C,44.000000,0,7
1989,328053.000000,G,14,C1C,23207851.309000,0,4
1989,328053.000000,G,14,L1C,121957466.813000,0,4
1989,328053.000000,G,14,D1C,2375.282000,0,4
1989,328053.000000,G,14,S1C,28.000000,0,4
1989,328053.000000,G,16,C1C,24923111.044000,0,3
1989,328053.000000,G,16,L1C,0.000000,0,3
1989,328053.000000,G,16,D1C,0.000000,0,3
1989,328053.000000,G,16,S1C,21.000000,0,3
1989,328053.000000,G,21,C1C,22661858.117000,0,8
1989,328053.000000,G,21,L1C,119088675.198000,0,8
1989,328053.000000,G,21,D1C,-2737.682000,0,8
1989,328053.000000,G,21,S1C,48.000000,0,8
1989,328053.000000,G,25,C1C,21689099.649000,0,8
1989,328053.000000,G,25,L1C,113976917.942000,0,8
1989,328053.000000,G,25,D1C,1871.805000,0,8
1989,328053.000000,G,25,S1C,49.000000,0,8
1989,328053.000000,G,26,C1C,22664175.543000,0,4
1989,328053.000000,G,26,L1C,119101713.304000,0,4
1989,328053.000000,G,26,D1C,-2470.528000,0,4
1989,328053.000000,G,26,S1C,28.000000,0,4
1989,328053.000000,G,29,C1C,20382007.063000,0,8
1989,328053.000000,G,29,L1C,107108845.997000,0,8
1989,328053.000000,G,29,D1C,1342.350000,0,8
1989,328053.000000,G,29,S1C,50.000000,0,8
1989,328053.000000,G,31,C1C,20673811.462000,0,5
1989,328053.000000,G,31,L1C,108641492.510000,0,5
1989,328053.000000,G,31,D1C,-654.615000,0,5
1989,328053.000000,G,31,S1C,35.000000,0,5
1989,328053.000000,G,32,C1C,24568956.669000,0,5
1989,328053.000000,G,32,L1C,129110536.731000,0,5
1989,328053.000000,G,32,D1C,3133.537000,0,5
1989,328053.000000,G,32,S1C,33.000000,0,5
1989,328058.000000,G,2,C1C,25368542.568000,0,5
1989,328058.000000,G,2,L1C,133312496.986000,0,5
1989,328058.000000,G,2,D1C,2695.275000,0,5
1989,328058.000000,G,2,S1C,33.000000,0,5
1989,328058.000000,G,12,C1C,24645744.011000,0,7
1989,328058.000000,G,12,L1C,129513923.948000,0,7
1989,328058.000000,G,12,D1C,2867.090000,0,7
1989,328058.000000,G,12,S1C,44.000000,0,7
1989,328058.000000,G,14,C1C,23210076.695000,0,3
1989,328058.000000,G,14,L1C,0.000000,0,3
1989,328058.000000,G,14,D1C,0.000000,0,3
1989,328058.000000,G,14,S1C,23.000000,0,3
1989,328058.000000,G,16,C1C,24920292.999000,0,3
1989,328058.000000,G,16,L1C,0.000000,0,3
1989,328058.000000,G,16,D1C,0.000000,0,3
1989,328058.000000,G,16,S1C,20.000000,0,3
1989,328058.000000,G,21,C1C,22659253.517000,0,8
1989,328058.000000,G,21,L1C,119074999.935000,0,8
1989,328058.000000,G,21,D1C,-2736.184000,0,8
1989,328058.000000,G,21,S1C,48.000000,0,8
1989,328058.000000,G,25,C1C,21690882.705000,0,8
1989,328058.000000,G,25,L1C,113986290.964000,0,8
1989,328058.000000,G,25,D1C,1873.088000,0,8
1989,328058.000000,G,25,S1C,49.000000,0,8
1989,328058.000000,G,26,C1C,22661807.467000,0,4
1989,328058.000000,G,26,L1C,119089368.979000,0,4
1989,328058.000000,G,26,D1C,-2471.164000,0,4
1989,328058.000000,G,26,S1C,28.000000,0,4
1989,328058.000000,G,29,C1C,20383285.868000,0,8
1989,328058.000000,G,29,L1C,107115574.160000,0,8
1989,328058.000000,G,29,D1C,1344.567000,0,8
1989,328058.000000,G,29,S1C,50.000000,0,8
1989,328058.000000,G,31,C1C,20673198.131000,0,5
1989,328058.000000,G,31,L1C,108638237.437000,0,5
1989,328058.000000,G,31,D1C,-652.039000,0,5
1989,328058.000000,G,31,S1C,35.000000,0,5
1989,328058.000000,G,32,C1C,24571942.382000,0,4
1989,328058.000000,G,32,L1C,129126217.762000,0,4
1989,328058.000000,G,32,D1C,3134.604000,0,4
1989,328058.000000,G,32,S1C,27.000000,0,4
1989,328063.000000,G,2,C1C,25371101.848000,0,5
1989,328063.000000,G,2,L1C,133325990.092000,0,5
1989,328063.000000,G,2,D1C,2697.373000,0,5
1989,328063.000000,G,2,S1C,32.000000,0,5
1989,328063.000000,G,12,C1C,24648473.953000,0,7
1989,328063.000000,G,12,L1C,129528272.887000,0,7
1989,328063.000000,G,12,D1C,2867.587000,0,7
1989,328063.000000,G,12,S1C,45.000000,0,7
1989,328063.000000,G,14,C1C,23212340.982000,0,2
1989,328063.000000,G,14,L1C,0.000000,0,2
1989,328063.000000,G,14,D1C,0.000000,0,2
1989,328063.000000,G,14,S1C,17.000000,0,2
1989,328063.000000,G,21,C1C,22656653.084000,0,8
1989,328063.000000,G,21,L1C,119061334.565000,0,8
1989,328063.000000,G,21,D1C,-2734.558000,0,8
1989,328063.000000,G,21,S1C,48.000000,0,8
1989,328063.000000,G,25,C1C,21692667.567000,0,8
1989,328063.000000,G,25,L1C,113995672.474000,0,8
1989,328063.000000,G,25,D1C,1874.416000,0,8
1989,328063.000000,G,25,S1C,49.000000,0,8
1989,328063.000000,G,26,C1C,22659489.282000,0,4
1989,328063.000000,G,26,L1C,119077029.842000,0,4
1989,328063.000000,G,26,D1C,-2468.912000,0,4
1989,328063.000000,G,26,S1C,28.000000,0,4
1989,328063.000000,G,29,C1C,20384569.103000,0,8
1989,328063.000000,G,29,L1C,107122315.606000,0,8
1989,328063.000000,G,29,D1C,1347.065000,0,8
1989,328063.000000,G,29,S1C,50.000000,0,8
1989,328063.000000,G,31,C1C,20672574.620000,0,5
1989,328063.000000,G,31,L1C,108634998.861000,0,5
1989,328063.000000,G,31,D1C,-648.134000,0,5
1989,328063.000000,G,31,S1C,35.000000,0,5
1989,328063.000000,G,32,C1C,24574911.860000,0,1
1989,328063.000000,G,32,L1C,0.000000,0,1
1989,328063.000000,G,32,D1C,0.000000,0,1
1989,328063.000000,G,32,S1C,11.000000,0,1
1989,328068.000000,G,2,C1C,25373656.021000,0,4
1989,328068.000000,G,2,L1C,133339481.355000,0,4
1989,328068.000000,G,2,D1C,2699.196000,0,4
1989,328068.000000,G,2,S1C,26.000000,0,4
1989,328068.000000,G,12,C1C,24651203.856000,0,7
1989,328068.000000,G,12,L1C,129542614.628000,0,7
1989,328068.000000,G,12,D1C,2867.952000,0,7
1989,328068.000000,G,12,S1C,45.000000,0,7
1989,328068.000000,G,14,C1C,23214570.057000,0,3
1989,328068.000000,G,14,L1C,0.000000,0,3
1989,328068.000000,G,14,D1C,0.000000,0,3
1989,328068.000000,G,14,S1C,20.000000,0,3
1989,328068.000000,G,16,C1C,24914700.644000,0,3
1989,328068.000000,G,16,L1C,0.000000,0,3
1989,328068.000000,G,16,D1C,0.000000,0,3
1989,328068.000000,G,16,S1C,21.000000,0,3
1989,328068.000000,G,21,C1C,22654053.392000,0,8
1989,328068.000000,G,21,L1C,119047668.094000,0,8
1989,328068.000000,G,21,D1C,-2732.684000,0,8
1989,328068.000000,G,21,S1C,48.000000,0,8
1989,328068.000000,G,25,C1C,21694456.891000,0,8
1989,328068.000000,G,25,L1C,114005051.437000,0,8
1989,328068.000000,G,25,D1C,1875.736000,0,8
1989,328068.000000,G,25,S1C,49.000000,0,8
1989,328068.000000,G,26,C1C,22657101.715000,0,4
1989,328068.000000,G,26,L1C,119064685.080000,0,4
1989,328068.000000,G,26,D1C,-2467.028000,0,4
1989,328068.000000,G,26,S1C,26.000000,0,4
1989,328068.000000,G,29,C1C,20385849.338000,0,8
1989,328068.000000,G,29,L1C,107129059.287000,0,8
1989,328068.000000,G,29,D1C,1349.319000,0,8
1989,328068.000000,G,29,S1C,49.000000,0,8
1989,328068.000000,G,31,C1C,20671970.416000,0,6
1989,328068.000000,G,31,L1C,108631765.749000,0,6
1989,328068.000000,G,31,D1C,-646.035000,0,6
1989,328068.000000,G,31,S1C,36.000000,0,6
1989,328068.000000,G,32,C1C,24577891.078000,0,4
1989,328068.000000,G,32,L1C,129157573.364000,0,4
1989,328068.000000,G,32,D1C,3133.568000,0,4
1989,328068.000000,G,32,S1C,27.000000,0,4
1989,328073.000000,G,2,C1C,25376236.507000,0,4
1989,328073.000000,G,2,L1C,133352968.906000,0,4
1989,328073.000000,G,2,D1C,2699.795000,0,4
1989,328073.000000,G,2,S1C,29.000000,0,4
1989,328073.000000,G,12,C1C,24653931.429000,0,7
1989,328073.000000,G,12,L1C,129556947.120000,0,7
1989,328073.000000,G,12,D1C,2868.367000,0,7
1989,328073.000000,G,12,S1C,45.000000,0,7
1989,328073.000000,G,14,C1C,23216826.878000,0,3
1989,328073.000000,G,14,L1C,0.000000,0,3
1989,328073.000000,G,14,D1C,0.000000,0,3
1989,328073.000000,G,14,S1C,20.000000,0,3
1989,328073.000000,G,16,C1C,24911832.959000,0,3
1989,328073.000000,G,16,L1C,0.000000,0,3
1989,328073.000000,G,16,D1C,0.000000,0,3
1989,328073.000000,G,16,S1C,20.000000,0,3
1989,328073.000000,G,21,C1C,22651452.733000,0,8
1989,328073.000000,G,21,L1C,119033998.539000,0,8
1989,328073.000000,G,21,D1C,-2730.791000,0,8
1989,328073.000000,G,21,S1C,48.000000,0,8
1989,328073.000000,G,25,C1C,21696240.024000,0,8
1989,328073.000000,G,25,L1C,114014425.864000,0,8
1989,328073.000000,G,25,D1C,1877.557000,0,8
1989,328073.000000,G,25,S1C,50.000000,0,8
1989,328073.000000,G,26,C1C,22654739.424000,0,2
1989,328073.000000,G,26,L1C,0.000000,0,2
1989,328073.000000,G,26,D1C,0.000000,0,2
1989,328073.000000,G,26,S1C,17.000000,0,2
1989,328073.000000,G,29,C1C,20387132.272000,0,8
1989,328073.000000,G,29,L1C,107135803.153000,0,8
1989,328073.000000,G,29,D1C,1352.146000,0,8
1989,328073.000000,G,29,S1C,49.000000,0,8
1989,328073.000000,G,31,C1C,20671353.377000,0,6
1989,328073.000000,G,31,L1C,108628536.189000,0,6
1989,328073.000000,G,31,D1C,-642.530000,0,6
1989,328073.000000,G,31,S1C,36.000000,0,6
1989,328073.000000,G,32,C1C,24580884.997000,0,4
1989,328073.000000,G,32,L1C,129173238.517000,0,4
1989,328073.000000,G,32,D1C,3135.235000,0,4
1989,328073.000000,G,32,S1C,28.000000,0,4
1989,328078.000000,G,2,C1C,25378805.065000,0,4
1989,328078.000000,G,2,L1C,133366477.771000,0,4
1989,328078.000000,G,2,D1C,2701.669000,0,4
1989,328078.000000,G,2,S1C,29.000000,0,4
1989,328078.000000,G,12,C1C,24656660.738000,0,7
1989,328078.000000,G,12,L1C,129571295.735000,0,7
1989,328078.000000,G,12,D1C,2868.363000,0,7
1989,328078.000000,G,12,S1C,45.000000,0,7
1989,328078.000000,G,14,C1C,23219092.361000,0,3
1989,328078.000000,G,14,L1C,0.000000,0,3
1989,328078.000000,G,14,D1C,0.000000,0,3
1989,328078.000000,G,14,S1C,19.000000,0,3
1989,328078.000000,G,16,C1C,24908991.940000,0,3
1989,328078.000000,G,16,L1C,0.000000,0,3
1989,328078.000000,G,16,D1C,0.000000,0,3
1989,328078.000000,G,16,S1C,18.000000,0,3
1989,328078.000000,G,21,C1C,22648855.546000,0,8
1989,328078.000000,G,21,L1C,119020351.229000,0,8
1989,328078.000000,G,21,D1C,-2729.707000,0,8
1989,328078.000000,G,21,S1C,48.000000,0,8
1989,328078.000000,G,25,C1C,21698028.438000,0,8
1989,328078.000000,G,25,L1C,114023821.045000,0,8
1989,328078.000000,G,25,D1C,1878.179000,0,8
1989,328078.000000,G,25,S1C,50.000000,0,8
1989,328078.000000,G,26,C1C,22652406.554000,0,3
1989,328078.000000,G,26,L1C,0.000000,0,3
1989,328078.000000,G,26,D1C,0.000000,0,3
1989,328078.000000,G,26,S1C,23.000000,0,3
1989,328078.000000,G,29,C1C,20388421.978000,0,8
1989,328078.000000,G,29,L1C,107142572.603000,0,8
1989,328078.000000,G,29,D1C,1353.527000,0,8
1989,328078.000000,G,29,S1C,49.000000,0,8
1989,328078.000000,G,31,C1C,20670734.223000,0,6
1989,328078.000000,G,31,L1C,108625335.507000,0,6
1989,328078.000000,G,31,D1C,-639.907000,0,6
1989,328078.000000,G,31,S1C,36.000000,0,6
1989,328078.000000,G,32,C1C,24583880.027000,0,5
1989,328078.000000,G,32,L1C,129188918.511000,0,5
1989,328078.000000,G,32,D1C,3134.655000,0,5
1989,328078.000000,G,32,S1C,33.000000,0,5
1989,328083.000000,G,2,C1C,25381380.234000,0,4
1989,328083.000000,G,2,L1C,133379979.373000,0,4
1989,328083.000000,G,2,D1C,2702.700000,0,4
1989,328083.000000,G,2,S1C,29.000000,0,4
1989,328083.000000,G,12,C1C,24659386.746000,0,7
1989,328083.000000,G,12,L1C,129585632.002000,0,7
1989,328083.000000,G,12,D1C,2869.578000,0,7
1989,328083.000000,G,12,S1C,45.000000,0,7
1989,328083.000000,G,14,C1C,23221349.285000,0,3
1989,328083.000000,G,14,L1C,0.000000,0,3
1989,328083.000000,G,14,D1C,0.000000,0,3
1989,328083.000000,G,14,S1C,19.000000,0,3
1989,328083.000000,G,16,C1C,24906110.889000,0,2
1989,328083.000000,G,16,L1C,0.000000,0,2
1989,328083.000000,G,16,D1C,0.000000,0,2
1989,328083.000000,G,16,S1C,17.000000,0,2
1989,328083.000000,G,21,C1C,22646256.992000,0,8
1989,328083.000000,G,21,L1C,119006697.736000,0,8
1989,328083.000000,G,21,D1C,-2727.476000,0,8
1989,328083.000000,G,21,S1C,48.000000,0,8
1989,328083.000000,G,25,C1C,21699815.397000,0,8
1989,328083.000000,G,25,L1C,114033208.577000,0,8
1989,328083.000000,G,25,D1C,1880.164000,0,8
1989,328083.000000,G,25,S1C,50.000000,0,8
1989,328083.000000,G,26,C1C,22650074.291000,0,3
1989,328083.000000,G,26,L1C,0.000000,0,3
1989,328083.000000,G,26,D1C,0.000000,0,3
1989,328083.000000,G,26,S1C,23.000000,0,3
1989,328083.000000,G,29,C1C,20389710.189000,0,8
1989,328083.000000,G,29,L1C,107149339.197000,0,8
1989,328083.000000,G,29,D1C,1356.436000,0,8
1989,328083.000000,G,29,S1C,49.000000,0,8
1989,328083.000000,G,31,C1C,20670130.920000,0,6
1989,328083.000000,G,31,L1C,108622135.132000,0,6
1989,328083.000000,G,31,D1C,-636.875000,0,6
1989,328083.000000,G,31,S1C,36.000000,0,6
1989,328083.000000,G,32,C1C,24586867.148000,0,5
1989,328083.000000,G,32,L1C,129204584.940000,0,5
1989,328083.000000,G,32,D1C,3135.543000,0,5
1989,328083.000000,G,32,S1C,34.000000,0,5
1989,328088.000000,G,2,C1C,25383964.075000,0,4
1989,328088.000000,G,2,L1C,133393481.555000,0,4
1989,328088.000000,G,2,D1C,2703.942000,0,4
1989,328088.000000,G,2,S1C,29.000000,0,4
1989,328088.000000,G,12,C1C,24662112.574000,0,7
1989,328088.000000,G,12,L1C,129599963.324000,0,7
1989,328088.000000,G,12,D1C,2868.973000,0,7
1989,328088.000000,G,12,S1C,44.000000,0,7
1989,328088.000000,G,14,C1C,23223707.428000,0,3
1989,328088.000000,G,14,L1C,0.000000,0,3
1989,328088.000000,G,14,D1C,0.000000,0,3
1989,328088.000000,G,14,S1C,22.000000,0,3
1989,328088.000000,G,16,C1C,24903348.655000,0,1
1989,328088.000000,G,16,L1C,0.000000,0,1
1989,328088.000000,G,16,D1C,0.000000,0,1
